Unnamed: 0,open,high,low,close,volume,marketCap,timestamp,crypto_name,vol_year,3_day_MA
81,103.9489974976,104.6999969482,98.0,99.9788970947,0.0,1128709292.08,2013-06-14T23:59:59.999Z,Bitcoin,0.36060866149894516,104.04296620686667
83,100.0,103.6999969482,98.0,99.9880981445,0.0,1129245603.78,2013-06-15T23:59:59.999Z,Bitcoin,0.3606418482848488,101.3223317464
85,99.8000030518,101.5999984741,98.9466018677,99.5100021362,0.0,1124306271.75,2013-06-16T23:59:59.999Z,Bitcoin,0.35891742876602023,99.8256657918
87,99.9000015259,102.2099990845,99.0,101.6999969482,0.0,1149418485.0,2013-06-17T23:59:59.999Z,Bitcoin,0.366816406658294,100.39936574296667
89,101.9499969482,111.111000061,101.0329971313,107.4000015259,0.0,1214216070.0,2013-06-18T23:59:59.999Z,Bitcoin,0.387375455427909,102.87000020343334
91,107.0500030518,110.2249984741,105.7549972534,108.25,0.0,1224193837.5,2013-06-19T23:59:59.999Z,Bitcoin,0.39044127052417893,105.7833328247
92,108.2509994507,114.3000030518,107.5,110.1500015259,0.0,1246104920.0,2013-06-20T23:59:59.999Z,Bitcoin,0.39729428678071727,108.60000101726666
95,111.2900009155,114.9899978638,107.6849975586,109.5,0.0,1239214237.5,2013-06-21T23:59:59.999Z,Bitcoin,0.3949498302300009,109.30000050863333
97,109.5,109.9560012817,107.513999939,108.3000030518,0.0,1226110327.5,2013-06-22T23:59:59.999Z,Bitcoin,0.39062162391978983,109.31666819256667
99,108.1999969482,108.8000030518,106.2340011597,107.5999984741,0.0,1218626490.0,2013-06-23T23:59:59.999Z,Bitcoin,0.3880968139734626,108.4666671753
101,107.9000015259,108.3339996338,100.9800033569,102.7369995117,0.0,1163935725.67,2013-06-24T23:59:59.999Z,Bitcoin,0.3705567170363982,106.2123336792
102,102.0899963379,106.4700012207,101.0100021362,103.9499969482,0.0,1178086140.0,2013-06-25T23:59:59.999Z,Bitcoin,0.3749318141287735,104.76233164466667
105,103.3290023804,105.4889984131,102.7919998169,104.0,0.0,1179105200.0,2013-06-26T23:59:59.999Z,Bitcoin,0.3751121675243844,103.5623321533
107,104.0,104.0,101.0999984741,101.43699646,0.0,1150468022.9,2013-06-27T23:59:59.999Z,Bitcoin,0.36586780393532603,103.12899780273334
108,101.7369995117,101.7369995117,92.3330001831,94.6492004395,0.0,1073887456.97,2013-06-28T23:59:59.999Z,Bitcoin,0.34138525703183425,100.02873229983334
110,94.6600036621,99.9899978638,93.0,94.9940032959,0.0,1078198523.95,2013-06-29T23:59:59.999Z,Bitcoin,0.34262890844368815,97.02673339846667
113,94.9990005493,98.1222991943,94.2222976685,96.6139984131,0.0,1096957771.35,2013-06-30T23:59:59.999Z,Bitcoin,0.3484719842109171,95.41906738283335
114,97.5100021362,97.6649017334,86.297203064,88.0500030518,0.0,1000065296.25,2013-07-01T23:59:59.999Z,Bitcoin,0.31758295668547465,93.21933492026666
117,88.0500030518,92.3000030518,87.5100021362,90.1340026855,0.0,1024082227.85,2013-07-02T23:59:59.999Z,Bitcoin,0.32509962610583254,91.5993347168
119,90.4049987793,90.9812011719,76.9792022705,77.5299987793,0.0,881233115.5,2013-07-03T23:59:59.999Z,Bitcoin,0.2796389027910202,85.23800150553333
120,78.8899993896,83.1050033569,72.0,80.5258026123,0.0,915618608.9,2013-07-04T23:59:59.999Z,Bitcoin,0.2904443111494287,82.72993469236665
122,79.9899978638,80.0,65.5260009766,68.4309997559,0.0,778411178.875,2013-07-05T23:59:59.999Z,Bitcoin,0.24682019850284875,75.4956003825
125,68.5049972534,75.0,66.8199996948,70.2772979736,0.0,799741618.54,2013-07-06T23:59:59.999Z,Bitcoin,0.2534795151022512,73.07803344726666
127,68.7490005493,74.5610961914,66.6200027466,74.5610961914,0.0,848838978.923,2013-07-07T23:59:59.999Z,Bitcoin,0.26893052312836707,71.08979797363334
128,76.5,80.0,72.5999984741,76.5159988403,0.0,871457940.1,2013-07-08T23:59:59.999Z,Bitcoin,0.27598155937767516,73.78479766843334
131,76.0,78.3000030518,72.5199966431,76.6940002441,0.0,873841849.25,2013-07-09T23:59:59.999Z,Bitcoin,0.2766235833430771,75.92369842526666
133,76.7200012207,87.0,76.1999969482,86.7600021362,0.0,988957719.0,2013-07-10T23:59:59.999Z,Bitcoin,0.3129301197666366,79.99000040686667
134,88.0,90.2799987793,85.0799026489,88.9800033569,0.0,1014650062.5,2013-07-11T23:59:59.999Z,Bitcoin,0.3209373262070554,84.14466857906666
137,88.9789962769,104.0,88.1660003662,93.5949020386,0.0,1067634684.43,2013-07-12T23:59:59.999Z,Bitcoin,0.33758256320126606,89.77830251056668
138,93.9898986816,98.25,88.0622024536,98.1339035034,0.0,1119796119.51,2013-07-13T23:59:59.999Z,Bitcoin,0.35395405048835726,93.56960296630001
140,98.6999969482,98.6999969482,92.8600006104,94.6912994385,0.0,1080917760.48,2013-07-14T23:59:59.999Z,Bitcoin,0.3415371017122717,95.47336832683334
143,93.6050033569,101.9000015259,93.1100006104,98.4001998901,0.0,1123658943.86,2013-07-15T23:59:59.999Z,Bitcoin,0.3549145410154625,97.07513427733333
145,98.890296936,99.8622970581,96.1416015625,97.4507980347,0.0,1113217032.45,2013-07-16T23:59:59.999Z,Bitcoin,0.3514901930555513,96.84743245443333
146,96.7099990845,99.9700012207,96.1800003052,98.5,0.0,1125658000.0,2013-07-17T23:59:59.999Z,Bitcoin,0.35527450481876793,98.11699930826667
148,98.5,98.8000030518,86.1999969482,90.5800018311,0.0,1035512824.5,2013-07-18T23:59:59.999Z,Bitcoin,0.32670827712717915,95.51026662193334
151,90.068901062,95.2001037598,87.8000030518,92.1699981689,0.0,1054083771.0,2013-07-19T23:59:59.999Z,Bitcoin,0.3324431518639867,93.75
152,92.0,93.0999984741,89.2711029053,89.3900985718,0.0,1022707664.6,2013-07-20T23:59:59.999Z,Bitcoin,0.3224164772162142,90.71336619059998
154,89.8214035034,91.9499969482,88.0,90.7573013306,0.0,1038798980.07,2013-07-21T23:59:59.999Z,Bitcoin,0.3273477694306256,90.77246602376665
156,91.9980010986,91.9980010986,90.0754013062,91.6100006104,0.0,1048939080.5,2013-07-22T23:59:59.999Z,Bitcoin,0.3304233259218973,90.58580017093334
159,91.5999984741,96.8192977905,91.5999984741,95.5585021973,0.0,1094484057.67,2013-07-23T23:59:59.999Z,Bitcoin,0.34466497004435437,92.64193471276667
160,95.5585021973,95.9899978638,93.0,94.5100021362,0.0,1082848325.0,2013-07-24T23:59:59.999Z,Bitcoin,0.34088318994273253,93.8928349813
163,94.5049972534,97.3300018311,93.8656997681,96.9000015259,0.0,1110587857.5,2013-07-25T23:59:59.999Z,Bitcoin,0.34950355389900484,95.6561686198
165,96.9499969482,97.4691009521,96.0,96.0202026367,0.0,1100902799.57,2013-07-26T23:59:59.999Z,Bitcoin,0.34633025324214567,95.81006876626667
166,96.0201034546,96.9950027466,93.0,94.1159973145,0.0,1079491696.8,2013-07-27T23:59:59.999Z,Bitcoin,0.3394620745323196,95.67873382570001
168,94.4000015259,100.577003479,94.0,99.7559967041,0.0,1144602837.9,2013-07-28T23:59:59.999Z,Bitcoin,0.35980469372336826,96.63073221843332
171,98.5999984741,102.5,98.4550018311,101.1999969482,0.0,1161619140.0,2013-07-29T23:59:59.999Z,Bitcoin,0.3650129827759653,98.35733032226666
172,101.4889984131,107.9899978638,100.4700012207,107.9899978638,0.0,1240092366.0,2013-07-30T23:59:59.999Z,Bitcoin,0.3895034824004198,102.98199717203333
175,107.9499969482,111.34400177,103.8799972534,106.0899963379,0.0,1218777833.5,2013-07-31T23:59:59.999Z,Bitcoin,0.3826504661438815,105.0933303833
177,106.2129974365,108.0,103.0110015869,104.0,0.0,1195225200.0,2013-08-01T23:59:59.999Z,Bitcoin,0.3751121675243844,106.0266647339
178,104.8560028076,108.0,101.2109985352,104.5009994507,0.0,1201487184.88,2013-08-02T23:59:59.999Z,Bitcoin,0.37691919627323633,104.86366526286668
180,104.5009994507,105.7799987793,102.0019989014,104.0049972534,0.0,1196226508.12,2013-08-03T23:59:59.999Z,Bitcoin,0.37513019185663965,104.16866556803332
182,104.9499969482,105.9499969482,103.5230026245,105.1439971924,0.0,1209797378.4,2013-08-04T23:59:59.999Z,Bitcoin,0.3792383912405668,104.5499979655
185,105.1200027466,107.7699966431,105.0,106.2200012207,0.0,1222677176.0,2013-08-05T23:59:59.999Z,Bitcoin,0.3831193739648032,105.12299855549999
189,106.7200012207,107.3820037842,105.5569992065,106.75,0.0,1229098150.0,2013-08-06T23:59:59.999Z,Bitcoin,0.38503099887719267,106.03799947103333
193,106.75,106.75,106.75,106.75,0.0,1229098150.0,2013-08-07T23:59:59.999Z,Bitcoin,0.38503099887719267,106.57333374023334
196,106.75,106.75,101.2600021362,103.0,0.0,1187105900.0,2013-08-08T23:59:59.999Z,Bitcoin,0.37150531975972684,105.5
198,103.0699996948,105.75,101.9349975586,102.8000030518,0.0,1185307130.0,2013-08-09T23:59:59.999Z,Bitcoin,0.3707839612141734,104.18333435059999
202,102.8000030518,103.9000015259,102.4100036621,103.0,0.0,1188153925.0,2013-08-10T23:59:59.999Z,Bitcoin,0.37150531975972684,102.93333435059999
203,103.0,105.1900024414,102.7549972534,105.0,0.0,1211789250.0,2013-08-11T23:59:59.999Z,Bitcoin,0.37871901528904195,103.60000101726666
206,105.0,108.0,103.5,106.6360015869,0.0,1231248580.9,2013-08-12T23:59:59.999Z,Bitcoin,0.38461982395572836,104.87866719563333
210,106.9899978638,109.3499984741,104.6500015259,109.0,0.0,1259042650.0,2013-08-13T23:59:59.999Z,Bitcoin,0.3931464063476721,106.87866719563333
212,109.5550003052,114.9950027466,108.0009994507,112.56199646,0.0,1300656724.05,2013-08-14T23:59:59.999Z,Bitcoin,0.4059939853171412,109.3993326823
215,112.56199646,113.2450027466,109.0,109.9899978638,0.0,1271404657.25,2013-08-15T23:59:59.999Z,Bitcoin,0.3967171779297349,110.51733144126666
219,109.9950027466,112.3000030518,108.516998291,108.9940032959,0.0,1260352119.0,2013-08-16T23:59:59.999Z,Bitcoin,0.3931247771488937,110.5153325399
221,108.9940032959,113.75,108.2249984741,113.5,0.0,1312996375.0,2013-08-17T23:59:59.999Z,Bitcoin,0.4093772212886311,110.82800038656667
225,112.75,114.68800354,112.0,113.5,0.0,1313544012.5,2013-08-18T23:59:59.999Z,Bitcoin,0.4093772212886311,111.99800109863334
227,113.3799972534,123.06199646,111.7710037231,119.0,0.0,1377725475.0,2013-08-19T23:59:59.999Z,Bitcoin,0.4292148839942475,115.33333333333333
230,119.0,123.0110015869,117.5080032349,121.2050018311,0.0,1403829641.38,2013-08-20T23:59:59.999Z,Bitcoin,0.43716798991981637,117.90166727703333
233,121.2099990845,124.9140014648,119.6819992065,123.3000030518,0.0,1428698677.5,2013-08-21T23:59:59.999Z,Bitcoin,0.444724340389653,121.16833496096666
236,123.3000030518,123.5,120.5999984741,121.1500015259,0.0,1404437432.5,2013-08-22T23:59:59.999Z,Bitcoin,0.43696961219195024,121.88500213626666
239,122.0,122.0,118.4440002441,118.5009994507,0.0,1374309422.45,2013-08-23T23:59:59.999Z,Bitcoin,0.4274150649784419,120.98366800946667
243,118.5100021362,121.3899993896,118.0199966431,120.0449981689,0.0,1392768092.25,2013-08-24T23:59:59.999Z,Bitcoin,0.4329840333038157,119.89866638183332
247,119.6029968262,122.9869995117,119.1699981689,122.111000061,0.0,1417198896.58,2013-08-25T23:59:59.999Z,Bitcoin,0.44043578761011487,120.21899922686667
249,122.111000061,122.7549972534,119.9300003052,120.0559997559,0.0,1393847158.6,2013-08-26T23:59:59.999Z,Bitcoin,0.4330237143532944,120.73733266193334
251,120.0699996948,127.2399978638,120.0699996948,126.5,0.0,1469193137.5,2013-08-27T23:59:59.999Z,Bitcoin,0.4562662422291791,122.88899993896666
255,126.4800033569,127.3199996948,122.6200027466,122.6200027466,0.0,1424675797.5,2013-08-28T23:59:59.999Z,Bitcoin,0.4422716828088759,123.05866750083334
257,122.6200027466,123.6999969482,122.2099990845,122.3899993896,0.0,1422584866.25,2013-08-29T23:59:59.999Z,Bitcoin,0.44144209571481674,123.83666737873334
260,122.3499984741,135.75,120.9899978638,133.4900054932,0.0,1552288465.0,2013-08-30T23:59:59.999Z,Bitcoin,0.4814781279172714,126.16666920979999
263,133.0899963379,140.8899993896,132.7200012207,135.3500061035,0.0,1574672051.25,2013-08-31T23:59:59.999Z,Bitcoin,0.48818686696079366,130.4100036621
267,135.1399993896,145.8099975586,134.8099975586,138.3399963379,0.0,1610215347.0,2013-09-01T23:59:59.999Z,Bitcoin,0.4989713065540872,135.72666931153333
271,138.6300048828,146.5,134.8899993896,135.8500061035,0.0,1581969853.75,2013-09-02T23:59:59.999Z,Bitcoin,0.48999029084312246,136.51333618163332
273,135.6100006104,138.3399963379,133.0,136.7700042725,0.0,1593346565.25,2013-09-03T23:59:59.999Z,Bitcoin,0.4933085841824691,136.98666890463332
276,136.5299987793,144.5,123.6100006104,126.7399978638,0.0,1477012117.5,2013-09-04T23:59:59.999Z,Bitcoin,0.45713187798774874,133.1200027466
278,126.7600021362,131.4400024414,121.8300018311,126.4300003052,0.0,1473965190.5,2013-09-05T23:59:59.999Z,Bitcoin,0.456013763986463,129.98000081383333
283,126.4899978638,127.3399963379,119.1500015259,119.1500015259,0.0,1389646450.0,2013-09-06T23:59:59.999Z,Bitcoin,0.42975591666263513,124.10666656496666
284,118.8899993896,125.9400024414,118.4599990845,124.1500015259,0.0,1448411493.75,2013-09-07T23:59:59.999Z,Bitcoin,0.4477901554859229,123.24333445233333
288,124.1299972534,124.7200012207,120.4899978638,121.6600036621,0.0,1419836071.5,2013-09-08T23:59:59.999Z,Bitcoin,0.4388091122568738,121.65333557129999
292,121.8600006104,129.0599975586,119.75,127.1100006104,0.0,1484085516.0,2013-09-09T23:59:59.999Z,Bitcoin,0.45846642156724005,124.30666859946666
294,127.2699966431,129.7400054932,125.9000015259,125.9100036621,0.0,1470679164.0,2013-09-10T23:59:59.999Z,Bitcoin,0.4541382152566683,124.8933359782
297,125.8899993896,137.8300018311,123.2699966431,135.25,0.0,1580450350.0,2013-09-11T23:59:59.999Z,Bitcoin,0.4878261601699326,129.4233347575
300,135.5500030518,136.0800018311,131.8099975586,133.1300048828,0.0,1556386219.25,2013-09-12T23:59:59.999Z,Bitcoin,0.48017966052037486,131.4300028483
304,132.8300018311,137.5800018311,132.2700042725,134.9799957275,0.0,1578699084.0,2013-09-13T23:59:59.999Z,Bitcoin,0.48685229586321804,134.45333353676668
306,135.0099945068,135.8500061035,128.8699951172,129.2200012207,0.0,1512038755.5,2013-09-14T23:59:59.999Z,Bitcoin,0.4660768725519267,132.44333394366666
309,129.3999938965,131.4400024414,128.2599945068,130.3699951172,0.0,1526085146.0,2013-09-15T23:59:59.999Z,Bitcoin,0.47022472546688754,131.52333068846667
311,130.8600006104,132.7200012207,129.7700042725,131.7200012207,0.0,1542395098.0,2013-09-16T23:59:59.999Z,Bitcoin,0.47509399196357055,130.43666585286667
314,131.5899963379,132.7599945068,124.8899993896,131.6600036621,0.0,1542278406.0,2013-09-17T23:59:59.999Z,Bitcoin,0.4748775899034492,131.25
318,131.7100067139,133.1999969482,130.5399932861,131.4700012207,0.0,1540598327.5,2013-09-18T23:59:59.999Z,Bitcoin,0.47419228002240615,131.61666870116667
321,131.3699951172,131.7700042725,128.4499969482,129.6499938965,0.0,1519883708.75,2013-09-19T23:59:59.999Z,Bitcoin,0.46762779067345506,130.92666625976668
323,129.6999969482,135.6199951172,126.6800003052,127.0400009155,0.0,1489921944.0,2013-09-20T23:59:59.999Z,Bitcoin,0.4582139433241633,129.38666534423334
327,126.9499969482,128.6100006104,126.2399978638,127.4300003052,0.0,1495101146.75,2013-09-21T23:59:59.999Z,Bitcoin,0.45962061175112057,128.0399983724
329,127.8700027466,133.9400024414,126.5899963379,129.1199951172,0.0,1515584736.0,2013-09-22T23:59:59.999Z,Bitcoin,0.4657161657610656,127.86333211263333
334,128.9799957275,132.7250061035,125.6600036621,125.9499969482,0.0,1479037147.5,2013-09-23T23:59:59.999Z,Bitcoin,0.4542824649512394,127.49999745686667
337,126.0500030518,127.4599990845,125.3899993896,127.25,0.0,1494974356.25,2013-09-24T23:59:59.999Z,Bitcoin,0.45897137805267224,127.43999735513334
340,127.3799972534,129.6900024414,127.3300018311,128.2200012207,0.0,1507033770.0,2013-09-25T23:59:59.999Z,Bitcoin,0.4624700247872691,127.13999938963333
341,128.2100067139,134.9340057373,127.3199996948,128.3800048828,0.0,1509434269.0,2013-09-26T23:59:59.999Z,Bitcoin,0.4630471336382515,127.9500020345
344,128.9400024414,134.7400054932,128.4900054932,133.7799987793,0.0,1573520360.0,2013-09-27T23:59:59.999Z,Bitcoin,0.48252408955300696,130.12666829426666
348,133.7700042725,135.6300048828,132.5599975586,134.7799987793,0.0,1585878761.5,2013-09-28T23:59:59.999Z,Bitcoin,0.4861309373176645,132.31333414713333
352,134.8999938965,140.6100006104,134.7100067139,137.3399963379,0.0,1616584504.5,2013-09-29T23:59:59.999Z,Bitcoin,0.4953644587894297,135.2999979655
355,137.1499938965,138.3500061035,130.2700042725,133.0,0.0,1566038425.0,2013-09-30T23:59:59.999Z,Bitcoin,0.4797107526994531,135.0399983724
356,132.6799926758,134.6300048828,131.5500030518,132.1799926758,0.0,1557001092.0,2013-10-01T23:59:59.999Z,Bitcoin,0.47675311111515956,134.17332967123335
361,132.0500030518,133.5899963379,102.25,114.1299972534,0.0,1344930746.0,2013-10-02T23:59:59.999Z,Bitcoin,0.41164952547379724,126.43666330973333
362,114.4499969482,123.6299972534,111.8199996948,123.6299972534,0.0,1457492614.5,2013-10-03T23:59:59.999Z,Bitcoin,0.4459145792380439,123.31332906086668
366,123.4100036621,130.0899963379,123.4100036621,129.0099945068,0.0,1521498786.5,2013-10-04T23:59:59.999Z,Bitcoin,0.4653194103053334,122.25666300453334
368,128.6300048828,130.4400024414,128.0299987793,128.5500030518,0.0,1516777518.75,2013-10-05T23:59:59.999Z,Bitcoin,0.46366029115410506,127.063331604
373,128.3600006104,129.6600036621,126.1500015259,129.0,0.0,1522686975.0,2013-10-06T23:59:59.999Z,Bitcoin,0.46528336164082296,128.85333251953332
375,129.4299926758,130.2700042725,126.3600006104,126.9400024414,0.0,1498859917.5,2013-10-07T23:59:59.999Z,Bitcoin,0.45785326405138654,128.1633351644
377,126.7399978638,127.4700012207,124.7099990845,126.0,0.0,1488277350.0,2013-10-08T23:59:59.999Z,Bitcoin,0.4544628183468503,127.31333414713333
382,125.8499984741,131.75,125.5800018311,130.6900024414,0.0,1544249376.25,2013-10-09T23:59:59.999Z,Bitcoin,0.4713789431688523,127.87666829426666
384,130.6699981689,131.5,129.2599945068,130.5899963379,0.0,1543701125.25,2013-10-10T23:59:59.999Z,Bitcoin,0.4710182363779913,129.09333292643333
386,130.75,131.8099975586,129.6399993896,130.8999938965,0.0,1547971040.0,2013-10-11T23:59:59.999Z,Bitcoin,0.472136350379277,130.72666422526666
391,130.8999938965,135.6600036621,130.5599975586,135.1900024414,0.0,1599426130.5,2013-10-12T23:59:59.999Z,Bitcoin,0.4876097581098113,132.22666422526666
393,135.1900024414,138.6600036621,134.5500030518,138.1300048828,0.0,1634968838.5,2013-10-13T23:59:59.999Z,Bitcoin,0.49821389934366256,134.7400004069
396,139.2700042725,144.1199951172,138.8999938965,140.5200042725,0.0,1664129178.0,2013-10-14T23:59:59.999Z,Bitcoin,0.5068342632999349,137.94667053223333
400,140.7700042725,145.3899993896,139.1300048828,145.2400054932,0.0,1720981439.0,2013-10-15T23:59:59.999Z,Bitcoin,0.5238585891519976,141.2966715495
403,145.6499938965,152.2299957275,142.4299926758,142.5500030518,0.0,1689851847.5,2013-10-16T23:59:59.999Z,Bitcoin,0.5141561598593106,142.7700042725
405,142.4100036621,147.4199981689,142.4100036621,146.25,0.0,1734327562.5,2013-10-17T23:59:59.999Z,Bitcoin,0.5275014855811656,144.68000284833332
408,146.3699951172,155.9600067139,145.5700073242,155.9600067139,0.0,1850219763.0,2013-10-18T23:59:59.999Z,Bitcoin,0.5625240015920054,148.25333658856667
410,155.9100036621,177.4799957275,155.6999969482,172.4199981689,0.0,2046457290.5,2013-10-19T23:59:59.999Z,Bitcoin,0.6218926849777545,158.2100016276
415,171.6600036621,174.9100036621,168.9499969482,174.6100006104,0.0,2073319140.0,2013-10-20T23:59:59.999Z,Bitcoin,0.6297916903884733,167.6633351644
417,174.8000030518,184.8200073242,174.8000030518,182.2100067139,0.0,2164518142.5,2013-10-21T23:59:59.999Z,Bitcoin,0.6572037554142659,176.4133351644
421,182.6499938965,196.2700042725,182.6499938965,193.7599945068,0.0,2302910260.0,2013-10-22T23:59:59.999Z,Bitcoin,0.6988628030669093,183.5266672770333
422,193.3600006104,213.6199951172,192.3800048828,213.6199951172,0.0,2540139398.5,2013-10-23T23:59:59.999Z,Bitcoin,0.7704948018746279,196.52999877929997
425,214.3000030518,217.4199981689,168.5200042725,198.2299957275,0.0,2358198593.25,2013-10-24T23:59:59.999Z,Bitcoin,0.7149854169778076,201.86999511716667
429,197.6900024414,198.8699951172,168.5,186.6900024414,0.0,2222012383.5,2013-10-25T23:59:59.999Z,Bitcoin,0.6733624179896747,199.51333109536668
431,187.4499969482,188.4100036621,175.75,177.3200073242,0.0,2111296044.0,2013-10-26T23:59:59.999Z,Bitcoin,0.6395662720463497,187.41333516436666
